estado;C.city;C.estado;C.idCity;idEstado
TX;Mission;TX;3389;43
TX;New Boston;TX;3552;43
TX;Missouri City;TX;3395;43
TX;Mission;TX;3390;43
TX;Mission;TX;3387;43
TX;Mission;TX;3386;43
TX;Mission;TX;3388;43
TX;Kingwood;TX;2598;43
TX;Houston;TX;2274;43
TX;Silsbee;TX;4845;43
TX;Longview;TX;2962;43
TX;Clute;TX;1057;43
TX;Cochran County;TX;1064;43
TX;Sierra Blanca;TX;4843;43
TX;Pearland;TX;3972;43
TX;Wink;TX;5688;43
TX;Pearland;TX;3970;43
TX;Pearland;TX;3971;43
TX;Longview;TX;2961;43
TX;Pattison;TX;3959;43
TX;Longview;TX;2958;43
TX;McKinney;TX;3210;43
TX;Wimberley;TX;5681;43
TX;Wimberley;TX;5682;43
TX;Fort Worth;TX;1749;43
TX;Cloverleaf;TX;1053;43
TX;Hopkins County;TX;2226;43
TX;Fort Worth;TX;1752;43
TX;Shelbyville;TX;4816;43
TX;Maryneal;TX;3192;43
TX;Marshall;TX;3187;43
TX;Winters;TX;5700;43
TX;Wolfe City;TX;5703;43
TX;Fort Worth;TX;1754;43
TX;Pharr;TX;4005;43
TX;Fort Worth;TX;1753;43
TX;Plainview;TX;4153;43
TX;Winnie;TX;5691;43
TX;Lorena;TX;2964;43
TX;Fort Worth;TX;1750;43
TX;Fort Worth;TX;1751;43
TX;Dumas;TX;1417;43
TX;Mathis;TX;3199;43
TX;Sherman;TX;4825;43
TX;Sherman;TX;4824;43
TX;San Antonio;TX;4602;43
TX;Willis;TX;5667;43
TX;San Antonio;TX;4600;43
TX;San Antonio;TX;4601;43
TX;Longview;TX;2955;43
TX;Houston;TX;2236;43
TX;San Antonio;TX;4604;43
TX;Houston;TX;2237;43
TX;San Antonio;TX;4603;43
TX;San Antonio;TX;4596;43
TX;San Antonio;TX;4597;43
TX;Houston;TX;2239;43
TX;Floresville;TX;1687;43
TX;Willis;TX;5666;43
TX;San Antonio;TX;4599;43
TX;Clarksville;TX;1014;43
TX;San Antonio;TX;4598;43
TX;Houston;TX;2238;43
TX;Plano;TX;4155;43
TX;Longview;TX;2957;43
TX;Pasadena;TX;3945;43
TX;Plano;TX;4156;43
TX;Edinburg;TX;1475;43
TX;Plano;TX;4154;43
TX;Fort Worth;TX;1748;43
TX;Edinburg;TX;1474;43
TX;Fort Worth;TX;1747;43
TX;San Antonio;TX;4607;43
TX;San Benito;TX;4608;43
TX;San Antonio;TX;4605;43
TX;San Antonio;TX;4606;43
TX;El Paso;TX;1492;43
TX;Fort Stockton;TX;1736;43
TX;Pasadena;TX;3944;43
TX;Socorro;TX;4875;43
TX;Snyder;TX;4874;43
TX;Corpus Christi;TX;1184;43
TX;Dallas;TX;1245;43
TX;Corpus Christi;TX;1182;43
TX;Corpus Christi;TX;1183;43
TX;Groveton;TX;2017;43
TX;Dallas;TX;1242;43
TX;Dallas;TX;1241;43
TX;Dallas;TX;1244;43
TX;Dallas;TX;1243;43
TX;Fort Worth;TX;1763;43
TX;Dallas;TX;1246;43
TX;San Marcos;TX;4691;43
TX;Conroe;TX;1164;43
TX;Abilene;TX;6;43
TX;Corpus Christi;TX;1180;43
TX;Corpus Christi;TX;1181;43
TX;Corpus Christi;TX;1178;43
TX;Corpus Christi;TX;1179;43
TX;Dallas;TX;1235;43
TX;Dallas;TX;1236;43
TX;Dalhart;TX;1233;43
TX;Dallas;TX;1234;43
TX;Dallas;TX;1237;43
TX;Dallas;TX;1239;43
TX;San Antonio;TX;4566;43
TX;Sanger;TX;4708;43
TX;Dallas;TX;1240;43
TX;Abilene;TX;4;43
TX;Harris County;TX;2068;43
TX;Harris County;TX;2069;43
TX;Abilene;TX;5;43
TX;Crowell;TX;1212;43
TX;Guadalupe County;TX;2020;43
TX;Sandia;TX;4701;43
TX;Harmony;TX;2066;43
TX;Harker Heights;TX;2065;43
TX;Denton;TX;1325;43
TX;Denton;TX;1324;43
TX;Denton;TX;1327;43
TX;Denton;TX;1326;43
TX;Del Rio;TX;1301;43
TX;Fort Worth;TX;1756;43
TX;Fort Worth;TX;1757;43
TX;DeSoto;TX;1284;43
TX;Fort Worth;TX;1755;43
TX;Lubbock;TX;3097;43
TX;Lubbock;TX;3098;43
TX;Wood County;TX;5706;43
TX;Dilley;TX;1393;43
TX;Lufkin;TX;3103;43
TX;Denton;TX;1328;43
TX;Seminole;TX;4793;43
TX;Greenspoint;TX;1991;43
TX;Denton County;TX;1329;43
TX;Addison;TX;18;43
TX;Conroe;TX;1162;43
TX;Seagoville;TX;4764;43
TX;Hereford;TX;2137;43
TX;Conroe;TX;1163;43
TX;Schertz;TX;4751;43
TX;Henderson County;TX;2127;43
TX;Dallas;TX;1248;43
TX;Schertz;TX;4752;43
TX;Mansfield;TX;3170;43
TX;Fort Worth;TX;1759;43
TX;Mabank;TX;3118;43
TX;Fort Worth;TX;1758;43
TX;Fort Worth;TX;1760;43
TX;Dallas;TX;1250;43
TX;Dallas;TX;1249;43
TX;Fort Worth;TX;1761;43
TX;Fort Worth;TX;1762;43
TX;Wichita Falls;TX;5657;43
TX;Freeport;TX;1791;43
TX;Llano;TX;2914;43
TX;Houston;TX;2268;43
TX;Houston;TX;2267;43
TX;Littlefield;TX;2908;43
TX;San Antonio;TX;4593;43
TX;Allen;TX;100;43
TX;Friendswood;TX;1821;43
TX;Llano;TX;2915;43
TX;Lockhart;TX;2916;43
TX;Palestine;TX;3897;43
TX;San Antonio;TX;4589;43
TX;Cisco;TX;989;43
TX;Childress;TX;962;43
TX;San Antonio;TX;4580;43
TX;Houston;TX;2249;43
TX;Houston;TX;2266;43
TX;Palestine;TX;3898;43
TX;Houston;TX;2265;43
TX;Spring;TX;4954;43
TX;Spring;TX;4953;43
TX;San Antonio;TX;4592;43
TX;Houston;TX;2251;43
TX;Refugio;TX;4363;43
TX;San Antonio;TX;4583;43
TX;Houston;TX;2269;43
TX;Houston;TX;2271;43
TX;Splendora;TX;4936;43
TX;Houston;TX;2252;43
TX;San Antonio;TX;4585;43
TX;San Antonio;TX;4584;43
TX;Quanah;TX;4291;43
TX;San Antonio;TX;4581;43
TX;San Antonio;TX;4590;43
TX;Springtown;TX;4982;43
TX;San Antonio;TX;4591;43
TX;Reno;TX;4371;43
TX;Allen;TX;98;43
TX;Houston;TX;2250;43
TX;Whitewright;TX;5641;43
TX;San Antonio;TX;4586;43
TX;Levelland;TX;2864;43
TX;Houston;TX;2272;43
TX;Paris;TX;3924;43
TX;Quinlan;TX;4298;43
TX;Houston;TX;2240;43
TX;Cinco Ranch;TX;986;43
TX;Houston;TX;2254;43
TX;Houston;TX;2273;43
TX;Houston;TX;2261;43
TX;San Antonio;TX;4588;43
TX;Houston;TX;2260;43
TX;Houston;TX;2244;43
TX;Houston;TX;2255;43
TX;Paris;TX;3927;43
TX;Houston;TX;2243;43
TX;Houston;TX;2242;43
TX;Houston;TX;2259;43
TX;Houston;TX;2241;43
TX;Houston;TX;2257;43
TX;Houston;TX;2256;43
TX;Houston;TX;2258;43
TX;San Antonio;TX;4595;43
TX;San Antonio;TX;4594;43
TX;Houston;TX;2262;43
TX;San Antonio;TX;4574;43
TX;San Antonio;TX;4575;43
TX;San Antonio;TX;4573;43
TX;Panhandle;TX;3918;43
TX;Houston;TX;2253;43
TX;San Antonio;TX;4576;43
TX;Houston;TX;2248;43
TX;Paris;TX;3925;43
TX;San Antonio;TX;4579;43
TX;San Antonio;TX;4577;43
TX;San Antonio;TX;4578;43
TX;Houston;TX;2246;43
TX;Houston;TX;2263;43
TX;San Antonio;TX;4587;43
TX;Cinco Ranch;TX;987;43
TX;Houston;TX;2247;43
TX;San Antonio;TX;4582;43
TX;Houston;TX;2245;43
TX;Houston;TX;2264;43
UT;Herriman;UT;2141;44
UT;Salt Lake City;UT;4550;44
UT;Tooele;UT;5268;44
UT;West Valley City;UT;5605;44
UT;Centerville;UT;834;44
UT;Salt Lake City;UT;4551;44
UT;Huntsville;UT;2317;44
UT;Emery County;UT;1544;44
UT;Roy;UT;4486;44
UT;Magna;UT;3138;44
UT;Orem;UT;3839;44
UT;Riverton;UT;4426;44
UT;Roosevelt;UT;4457;44
UT;Roy;UT;4487;44
UT;Salt Lake City;UT;4553;44
UT;Draper;UT;1413;44
UT;Salt Lake City;UT;4552;44
UT;Salt Lake City;UT;4554;44
UT;Provo;UT;4263;44
UT;Cedar City;UT;821;44
UT;Montezuma Creek;UT;3436;44
UT;Ogden;UT;3741;44
UT;Kearns;UT;2548;44
UT;Kearns;UT;2549;44
UT;Ogden;UT;3740;44
UT;Clinton;UT;1043;44
UT;Taylorsville;UT;5202;44
UT;Ogden;UT;3739;44
UT;Ogden;UT;3742;44
UT;West Jordan;UT;5585;44
UT;Salt Lake City;UT;4540;44
UT;Aragonite;UT;179;44
UT;West Jordan;UT;5584;44
UT;Ogden;UT;3743;44
UT;Ogden;UT;3744;44
UT;Ogden;UT;3745;44
UT;South Salt Lake;UT;4905;44
UT;Syracuse;UT;5148;44
UT;Logan Canyon;UT;2923;44
UT;Wellington;UT;5566;44
UT;South Ogden;UT;4903;44
UT;Layton;UT;2828;44
UT;South Salt Lake;UT;4904;44
UT;Logan;UT;2922;44
UT;West Jordan;UT;5581;44
UT;West Jordan;UT;5582;44
UT;West Jordan;UT;5583;44
UT;Parowan;UT;3941;44
UT;Clearfield;UT;1025;44
UT;Spanish Fork;UT;4915;44
UT;Spanish Fork;UT;4916;44
UT;Salt Lake City;UT;4541;44
UT;Cottonwood Heights;UT;1192;44
UT;Salt Lake City;UT;4546;44
UT;Sugar House;UT;5108;44
UT;Salt Lake City;UT;4543;44
UT;Holladay;UT;2186;44
UT;West Valley City;UT;5606;44
UT;Salt Lake City;UT;4549;44
UT;Salt Lake City;UT;4548;44
UT;Salt Lake City;UT;4545;44
UT;Eagle Mountain;UT;1438;44
UT;Sandy;UT;4704;44
UT;Salt Lake City;UT;4542;44
UT;Bountiful;UT;611;44
UT;Salt Lake City;UT;4544;44
UT;Clinton;UT;1050;44
UT;West Jordan;UT;5586;44
UT;Millcreek;UT;3351;44
UT;Milcreek;UT;3346;44
UT;Midvale;UT;3343;44
UT;Salt Lake City;UT;4547;44
VA;Henrico;VA;2130;45
VA;Charlottesville;VA;880;45
VA;Concord;VA;1160;45
VA;Virginia Beach;VA;5448;45
VA;Harrisonburg;VA;2076;45
VA;Roanoke;VA;4433;45
VA;Roanoke;VA;4432;45
VA;Virginia Beach;VA;5449;45
VA;Richmond;VA;4392;45
VA;Virginia Beach;VA;5447;45
VA;Roanoke;VA;4431;45
VA;Roanoke;VA;4430;45
VA;Montgomery County;VA;3443;45
VA;Powhatan County;VA;4246;45
VA;Chesapeake;VA;896;45
VA;Grundy;VA;2019;45
VA;Abingdon;VA;7;45
VA;Haymarket;VA;2093;45
VA;Alexandria;VA;93;45
VA;Culpeper;VA;1219;45
VA;Harrisonburg;VA;2077;45
VA;Virginia Beach;VA;5446;45
VA;Hampton;VA;2050;45
VA;Bassett;VA;426;45
VA;Scott County;VA;4755;45
VA;Chase City;VA;881;45
VA;Falls Church;VA;1629;45
VA;Chester;VA;898;45
VA;Chesapeake;VA;897;45
VA;Virginia Beach;VA;5450;45
VA;Newport News;VA;3623;45
VA;Newport News;VA;3624;45
VA;Newport News;VA;3621;45
VA;Newport News;VA;3622;45
VA;Suffolk;VA;5104;45
VA;Hopewell;VA;2224;45
VA;Pearisburg;VA;3967;45
VA;Arlington;VA;190;45
VA;Winchester;VA;5686;45
VA;Pulaski;VA;4285;45
VA;Richmond;VA;4397;45
VA;Richmond;VA;4398;45
VA;Arvonia;VA;213;45
VA;Richmond;VA;4396;45
VA;Colonial Heights;VA;1082;45
VA;Timberville;VA;5254;45
VA;Timberville;VA;5253;45
VA;Norfolk;VA;3651;45
VA;Norman;VA;3653;45
VA;Norfolk;VA;3649;45
VA;Norfolk;VA;3650;45
VA;Mecklenburg;VA;3222;45
VA;Richmond;VA;4394;45
VA;Sussex County;VA;5133;45
VA;Buchanan;VA;686;45
VA;Norfolk;VA;3648;45
VA;Waynesboro;VA;5549;45
VA;Bristol;VA;645;45
VA;Hopewell;VA;2225;45
VA;Arlington;VA;188;45
VA;Norfolk;VA;3646;45
VA;Norfolk;VA;3647;45
VA;Grayson County;VA;1964;45
VA;Norfolk;VA;3645;45
VA;Farmville;VA;1638;45
VA;Richmond County;VA;4402;45
VA;Wytheville;VA;5719;45
VA;Wythe County;VA;5718;45
VA;Portsmouth;VA;4232;45
VA;Portsmouth;VA;4231;45
VA;Lynchburg;VA;3108;45
VA;Richmond;VA;4401;45
VA;York County;VA;5735;45
VA;Fairfax;VA;1612;45
VA;Henrico;VA;2131;45
VA;Virginia Beach;VA;5451;45
VA;Virginia Beach;VA;5452;45
VA;Danville;VA;1257;45
VA;Danville;VA;1259;45
VA;Herndon;VA;2140;45
VA;Stafford;VA;5054;45
VA;Spotsylvania;VA;4952;45
VA;Hiltons;VA;2169;45
VA;Wise County;VA;5701;45
VA;Richmond;VA;4399;45
VA;Fredericksburg;VA;1788;45
VA;Glade Spring;VA;1898;45
VA;King George;VA;2583;45
VA;Hinton;VA;2171;45
VA;Pulaski;VA;4284;45
VA;Aldie;VA;89;45
VA;Independence;VA;2346;45
VA;Alexandria;VA;91;45
VA;Portsmouth;VA;4230;45
VA;Emporia;VA;1548;45
VA;Woodbridge;VA;5708;45
VA;Woodford;VA;5710;45
VA;Lexington;VA;2871;45
VT;Winooski;VT;5693;46
VT;Montpelier;VT;3447;46
VT;Rutland;VT;4502;46
VT;Poultney;VT;4241;46
VT;Tunbridge;VT;5362;46
VT;Burlington;VT;712;46
VT;Burlington;VT;713;46
VT;Bolton;VT;581;46
VT;Montpelier;VT;3448;46
WA;Seattle;WA;4777;47
WA;Spokane;WA;4943;47
WA;Lynnwood;WA;3115;47
WA;Frederickstown;WA;1789;47
WA;Spokane;WA;4944;47
WA;Bothell;WA;604;47
WA;Kelso;WA;2555;47
WA;Kelso;WA;2554;47
WA;Federal Way;WA;1655;47
WA;Spokane;WA;4942;47
WA;Seattle;WA;4776;47
WA;Renton;WA;4376;47
WA;Elk Plain;WA;1522;47
WA;Renton;WA;4377;47
WA;Seattle;WA;4775;47
WA;Spokane;WA;4948;47
WA;Spokane;WA;4946;47
WA;Spokane;WA;4945;47
WA;Spokane;WA;4947;47
WA;Bremerton;WA;634;47
WA;Renton;WA;4378;47
WA;Kent;WA;2566;47
WA;Spokane;WA;4937;47
WA;Kent;WA;2565;47
WA;Puyallup;WA;4290;47
WA;Federal Way;WA;1656;47
WA;Fife;WA;1657;47
WA;Kent;WA;2568;47
WA;Kent Station;WA;2570;47
WA;Redmond;WA;4359;47
WA;Kent;WA;2567;47
WA;Thurston County;WA;5250;47
WA;Spokane;WA;4939;47
WA;Seattle;WA;4774;47
WA;Spokane;WA;4940;47
WA;Kennewick;WA;2560;47
WA;Spokane;WA;4941;47
WA;Spokane;WA;4938;47
WA;Kennewick;WA;2562;47
WA;Seattle;WA;4773;47
WA;Kennewick;WA;2561;47
WA;Franklin County;WA;1782;47
WA;Puyallup;WA;4289;47
WA;Spokane Valley;WA;4951;47
WA;Spokane;WA;4950;47
WA;Olympia;WA;3796;47
WA;Seattle;WA;4780;47
WA;Seattle;WA;4779;47
WA;Sumas;WA;5112;47
WA;Yakima;WA;5720;47
WA;Burien;WA;706;47
WA;Alderwood Manor;WA;88;47
WA;Grapeview;WA;1959;47
WA;Seattle;WA;4778;47
WA;Woodland;WA;5711;47
WA;Des Moines;WA;1367;47
WA;Des Moines;WA;1369;47
WA;Hillyard;WA;2164;47
WA;Centralia;WA;836;47
WA;Cheney;WA;895;47
WA;Airway Heights;WA;30;47
WA;Seattle;WA;4781;47
WA;Deer Park;WA;1296;47
WA;Stanwood;WA;5060;47
WA;Hunters;WA;2305;47
WA;Federal Way;WA;1652;47
WA;Tacoma;WA;5161;47
WA;Yakima;WA;5721;47
WA;Tacoma;WA;5160;47
WA;Tacoma;WA;5159;47
WA;Federal Way;WA;1654;47
WA;Graham;WA;1939;47
WA;Oak Harbor;WA;3701;47
WA;Spokane;WA;4949;47
WA;Yakima;WA;5723;47
WA;Yakima;WA;5722;47
WA;Graham;WA;1938;47
WA;Tacoma;WA;5153;47
WA;Tacoma;WA;5154;47
WA;Richland;WA;4389;47
WA;Tacoma;WA;5151;47
WA;Tacoma;WA;5152;47
WA;Federal Way;WA;1653;47
WA;Wenatchee;WA;5568;47
WA;Tacoma;WA;5158;47
WA;Tacoma;WA;5157;47
WA;Tacoma;WA;5155;47
WA;Tacoma;WA;5156;47
WA;Port Orchard;WA;4198;47
WA;Muckleshoot Indian Reservation;WA;3495;47
WA;Ebey Island;WA;1468;47
WA;Lacey;WA;2642;47
WA;Lacey;WA;2640;47
WA;Lacey;WA;2641;47
WA;Longview;WA;2959;47
WA;Moses Lake;WA;3476;47
WA;Lake Stevens;WA;2678;47
WA;Hazel Dell;WA;2102;47
WA;Longview;WA;2960;47
WA;Lake Stevens;WA;2677;47
WA;Rochester;WA;4437;47
WA;Pasco;WA;3949;47
WA;Poulsbo;WA;4240;47
WA;Shoreline;WA;4830;47
WA;Snohomish;WA;4873;47
WA;Burien;WA;707;47
WA;Tukwila;WA;5331;47
WA;Pasco;WA;3951;47
WA;Montesano;WA;3435;47
WA;Auburn;WA;274;47
WA;Pasco;WA;3950;47
WA;Vancouver;WA;5419;47
WA;Vancouver;WA;5418;47
WA;Vancouver;WA;5420;47
WA;Vancouver;WA;5422;47
WA;Vancouver;WA;5421;47
WA;Vancouver;WA;5417;47
WA;Vancouver;WA;5413;47
WA;Bainbridge Island;WA;354;47
WA;Vancouver;WA;5414;47
WA;Vancouver;WA;5416;47
WA;Vancouver;WA;5415;47
WA;Eatonville;WA;1462;47
WA;East Wenatchee;WA;1458;47
WA;Longview;WA;2963;47
WA;Eatonville;WA;1463;47
WA;Riverside;WA;4421;47
WA;Lakewood;WA;2697;47
WA;Lakewood;WA;2705;47
WA;Ritzville;WA;4414;47
WA;Aberdeen;WA;2;47
WA;Lakewood;WA;2699;47
WA;Lakewood;WA;2701;47
WA;Kirkland;WA;2603;47
WA;Kirkland;WA;2604;47
WA;Kirkland;WA;2601;47
WA;Kirkland;WA;2602;47
WA;Shelton;WA;4821;47
WA;Seattle;WA;4771;47
WA;Benton City;WA;498;47
WA;Wapato;WA;5486;47
WA;Kittitas;WA;2606;47
WA;Toppenish;WA;5274;47
WA;Shelton;WA;4820;47
WA;Spanaway;WA;4914;47
WA;Beaver;WA;462;47
WA;Glenoma;WA;1916;47
WA;Spanaway;WA;4913;47
WA;Black Diamond;WA;548;47
WA;Seattle;WA;4772;47
WA;Parkland;WA;3932;47
WA;Marysville;WA;3193;47
WA;Walla Walla;WA;5475;47
WA;Auburn;WA;269;47
WA;Cle Elum;WA;1023;47
WA;Auburn;WA;267;47
WA;Auburn;WA;270;47
WA;Everett;WA;1596;47
WA;Auburn;WA;273;47
WA;Bellingham;WA;484;47
WA;Ridgefield;WA;4405;47
WA;Longview;WA;2956;47
WA;Everett;WA;1594;47
WA;Seattle;WA;4770;47
WA;Seattle;WA;4769;47
WI;South Milwaukee;WI;4902;48
WI;Sheboygan;WI;4808;48
WI;Sparta;WI;4927;48
WI;Franklin;WI;1775;48
WI;St. Croix Falls;WI;4997;48
WI;Sheboygan;WI;4809;48
WI;Paddock Lake;WI;3888;48
WI;Pardeeville;WI;3923;48
WI;Weston;WI;5626;48
WI;East Troy;WI;1457;48
WI;Racine;WI;4300;48
WI;Eau Claire;WI;1465;48
WI;Eau Claire;WI;1464;48
WI;Menasha;WI;3249;48
WI;Eau Claire;WI;1466;48
WI;Eau Claire;WI;1467;48
WI;Clark County;WI;1006;48
WI;Fox Crossing;WI;1772;48
WI;Racine;WI;4301;48
WI;Peshtigo;WI;3999;48
WI;Fox Crossing;WI;1771;48
WI;Green Bay;WI;1980;48
WI;Pembine;WI;3979;48
WI;Fond du Lac;WI;1693;48
WI;Green Bay;WI;1979;48
WI;Milwaukee;WI;3370;48
WI;Milwaukee;WI;3371;48
WI;Milwaukee;WI;3369;48
WI;Arpin;WI;204;48
WI;New London;WI;3565;48
WI;Milwaukee;WI;3374;48
WI;Ashland;WI;221;48
WI;Milwaukee;WI;3372;48
WI;Milwaukee;WI;3373;48
WI;Milwaukee;WI;3364;48
WI;Fox Crossing;WI;1770;48
WI;Kenosha;WI;2563;48
WI;Goodman;WI;1929;48
WI;Crandon;WI;1203;48
WI;Milwaukee;WI;3368;48
WI;Black River Falls;WI;549;48
WI;Milwaukee;WI;3366;48
WI;Milwaukee;WI;3367;48
WI;Neenah;WI;3546;48
WI;La Crosse;WI;2626;48
WI;Geneva;WI;1876;48
WI;Two Rivers;WI;5373;48
WI;Madison;WI;3133;48
WI;Lake Hallie;WI;2666;48
WI;Mount Hope;WI;3481;48
WI;Hawkins;WI;2091;48
WI;Manitowoc;WI;3161;48
WI;Corning;WI;1176;48
WI;Geneva;WI;1877;48
WI;Monroe;WI;3423;48
WI;Ashwaubenon;WI;226;48
WI;York;WI;5733;48
WI;Beloit;WI;487;48
WI;Madison;WI;3130;48
WI;Beaver Dam;WI;463;48
WI;Fairchild;WI;1611;48
WI;Crandon;WI;1202;48
WI;Odanah;WI;3730;48
WI;West Allis;WI;5572;48
WI;Jackson;WI;2410;48
WI;Suring;WI;5130;48
WI;Antigo;WI;160;48
WI;Kaukauna;WI;2546;48
WI;Madison;WI;3129;48
WI;Appleton;WI;175;48
WI;Appleton;WI;176;48
WI;Loyal;WI;3096;48
WI;Oshkosh;WI;3865;48
WI;Milwaukee;WI;3365;48
WI;Leon;WI;2862;48
WI;Rib Mountain;WI;4387;48
WI;Caledonia;WI;742;48
WI;West Kewaunee;WI;5588;48
WI;Greenfield;WI;1986;48
WI;Pine River;WI;4131;48
WI;Elkhorn;WI;1525;48
WI;Millston;WI;3353;48
WI;Waukesha;WI;5538;48
WI;Waukesha;WI;5537;48
WI;Watertown;WI;5530;48
WI;Milwaukee;WI;3362;48
WI;Milwaukee;WI;3363;48
WI;Milwaukee;WI;3360;48
WI;Milwaukee;WI;3361;48
WI;Wauwatosa;WI;5543;48
WI;Wausau;WI;5542;48
WI;Wauwatosa;WI;5544;48
WI;Appleton;WI;177;48
WI;Wauwatosa;WI;5545;48
WI;Waukesha;WI;5539;48
WI;Waukesha;WI;5540;48
WI;Wausau;WI;5541;48
WV;Charleston;WV;856;49
WV;Cross Lanes;WV;1211;49
WV;Wood County;WV;5705;49
WV;Drennen;WV;1414;49
WV;Petroleum;WV;4003;49
WV;Pentress;WV;3989;49
WV;Scarbo;WV;4748;49
WV;Hensley;WV;2135;49
WV;Mannington;WV;3166;49
WV;Nitro;WV;3636;49
WV;Braxton County;WV;630;49
WV;Grafton;WV;1935;49
WV;Brandywine;WV;627;49
WV;Gerrardstown;WV;1885;49
WV;Bluefield;WV;565;49
WV;Elkins;WV;1526;49
WV;Valley Head;WV;5404;49
WV;Pocahontas County;WV;4168;49
WV;Ona;WV;3809;49
WV;Welch;WV;5562;49
WV;Nutter Fort;WV;3697;49
WV;Buckhannon;WV;693;49
WV;Weirton;WV;5560;49
WV;Walton;WV;5482;49
WV;Morgantown;WV;3464;49
WV;Morgantown;WV;3465;49
WV;Morgantown;WV;3466;49
WV;Fairmont;WV;1622;49
WV;Princeton;WV;4256;49
WV;Princeton;WV;4257;49
WV;Morgantown;WV;3463;49
WV;Beckley;WV;468;49
WV;Montcalm;WV;3428;49
WV;Monongalia;WV;3419;49
WV;Augusta;WV;282;49
WV;Montgomery;WV;3437;49
WV;Mount Hope;WV;3482;49
WV;Roane County;WV;4429;49
WV;Whitby;WV;5633;49
WV;Spencer;WV;4934;49
WV;Frametown;WV;1773;49
WV;Charleston;WV;860;49
WV;Charleston;WV;861;49
WV;Reynoldsville;WV;4383;49
WV;Follansbee;WV;1692;49
WV;Meadow Bridge;WV;3218;49
WV;Sissonville;WV;4860;49
WV;Hometown;WV;2202;49
WV;Fort Ashby;WV;1707;49
WV;Clarksburg;WV;1010;49
WV;Clendenin;WV;1031;49
WV;Hurricane;WV;2328;49
WV;Huntington;WV;2310;49
WV;West Milford;WV;5595;49
WV;Charleston;WV;855;49
WV;Inwood;WV;2381;49
WV;Charleston;WV;858;49
WY;Rawlins;WY;4333;50
WY;Riverton;WY;4425;50
WY;Casper;WY;806;50
WY;Gillette;WY;1894;50
WY;Casper;WY;805;50
WY;Casper;WY;807;50
WY;Laramie;WY;2737;50
WY;Cheyenne;WY;909;50
WY;Douglas;WY;1402;50
WY;Cheyenne;WY;908;50
WY;Casper;WY;809;50
WY;Casper;WY;808;50
WY;Laramie;WY;2736;50
WY;Douglas;WY;1401;50
