idDirector3;2.l.c.c.d.t.director.2;2.idDirecto2;2.d2.l.c.c.d.t.director.1;2.d2.id_diretor1;2.d2.l.c.c.d.t.director.3;2.d2.teste.l.c.c.d.type;2.d2.teste.l.c.c.d.id_type;2.d2.teste.l.c.c.d.t.show_id;2.d2.teste.l.c.c.d.t.title;2.d2.teste.l.c.c.d.t.director;2.d2.teste.l.c.c.id_directors;2.d2.teste.l.c.c.d.t.cast;2.d2.teste.l.c.id_cast;2.d2.teste.l.c.c.d.t.country;2.d2.teste.l.id_countries;2.d2.teste.l.c.c.d.t.date_added;2.d2.teste.l.c.c.d.t.release_year;2.d2.teste.l.c.c.d.t.rating;2.d2.teste.l.c.c.d.t.duration;2.d2.teste.l.c.c.d.t.listed_in;2.d2.teste.id_listed;2.d2.teste.l.c.c.d.t.description;2.d2.teste.l.c.c.d.t.IMDB_titleID;2.d2.teste.l.c.c.d.t.IMDB_rating;2.d2.teste.l.c.c.d.t.IMDB_rating_votes;2.d2.teste.l.c.c.d.t.IMDB_title_name;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;N/A;2;N/A;TV Show;1;80216180;Dino Girl Gauko;N/A;1;Naoko Matsui, Hiroshi Kamiya, Kazue Ikura, Chafurin, Chie Kojiro, Mari Mashiba, Ryoko Shiraishi, Hidekatsu Shibata, Tadashi Miyazawa, Sonosuke Hattori, Karen, Yui Toita, Izu Konishi, Eri Ozaki, Risa Nakamura, Tomoyo Chujo, Takuro Hijioka, Sawako Yoshida, Chika Okubo, Yuri Fujiwara, Tomomi Yamakawa, Hikaru Yuki, Miyako Kobayashi, Mutsuki Arisawa, Koharu Nogata, Tomoka Kuzutani, Madoka Yokoyama, Madoka Hiraide, Ayako Takamura, Yuki Arimoto, Yuto Kazama, Arisa Takami, Chika Sakamoto;168;United States, Japan;72;25569;2019;TV-Y7-FV;1 Season;Anime Series, Kids' TV;246;When she gets angry, middle schooler Naoko turns into fierce dinosaur Gauko! Thanks to friends, aliens and more, her life is full of wacky incidents.;/title/tt10380814/;72;25; Dino Girl Gauko;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;N/A;2;N/A;TV Show;1;81011508;Life;N/A;1;Lee Dong-wook, Cho Seung-woo, Won Jin-ah, Lee Kyu-hyung, Moon Sung-keun, Yoo Jae-myung, Moon So-ri, Chun Ho-jin;69;South Korea;61;43443;2018;TV-MA;1 Season;International TV Shows, Korean TV Shows, TV Dramas;247;At Korea's top university medical center, ideals and interests collide between a patient-centered ER doctor and the hospital's newly-appointed CEO.;/title/tt5442430/;66;191806; Life;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;N/A;2;N/A;TV Show;1;80163266;Under the Black Moonlight;N/A;1;Tae-hyun Nam, Soo-yeon Kim, Seo-ra Kim, Tae-hwan Kang, Young-jo Yang;322;South Korea;61;43014;2016;TV-14;1 Season;International TV Shows, Korean TV Shows, TV Dramas;247;A college art club welcomes a new member who has the secret ability to smell death and who warns one of them to leave her boyfriend ... or else.;/title/tt7162436/;5;24; Under the Black Moonlight;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;N/A;2;N/A;TV Show;1;80220650;YG Future Strategy Office;N/A;1;Seungri, Yoo Byung Jae, Lee Jai-jin, Jinu, Son Se-bin, Kim Ga-eun, Park Choong-hwan, Baek Yeong-gwang, Choi Sin-deuk;87;South Korea;61;43230;2018;TV-MA;1 Season;International TV Shows, Korean TV Shows, TV Comedies;248;K-pop star Seungri, BIGBANG's youngest member, tries to lead a team of bumbling staff at YG's Future Strategy Office in this mockumentary sitcom.;/title/tt8129694/;74;162; YG Future Strategy Office;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;N/A;2;N/A;TV Show;1;81077044;Another Miss Oh;N/A;1;Seo Hyun-jin, Eric Moon, Jeon Hye-bin, Ye Ji-won, Kim Ji-seok, Lee Jae-yoon, Lee Han-wi, Kim Mee-kyeong, Oh Man-seok, Lee Pil-mo;117;South Korea;61;25569;2016;TV-14;1 Season;International TV Shows, Korean TV Shows, Romantic TV Shows;249;A sound director who suddenly starts getting visions of someone else’s future gets mired in the lives of two women, who happen to share the same name.;/title/tt5679572/;79;918; Another Miss Oh;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;N/A;2;N/A;TV Show;1;81167011;Second 20s;N/A;1;Choi Ji-woo, Lee Sang-yun, Choi Won-young, Kim Min-jae, Son Na-eun, Jung Soo-young, Choi Yoon-so, Park Hyo-ju;118;South Korea;61;25569;2015;TV-14;1 Season;International TV Shows, Korean TV Shows, Romantic TV Shows;249;Facing major changes, a mother realizes it's time to live for herself and decides to enroll in college, where she finds her dream as well as new love.;/title/tt4984004/;77;173; Second 20s;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;N/A;2;N/A;TV Show;1;80188730;The K2;N/A;1;Ji Chang-wook, Song Yoon-a, Lim Yoona, Cho Seong-ha, Kim Kap-soo, Lee Jung-jin, Son Tae-young, Shin Dong-mi;131;South Korea;61;43475;2016;TV-14;1 Season;International TV Shows, Korean TV Shows, Romantic TV Shows;249;A fugitive soldier gets swept up in personal and political intrigue when he's hired as a bodyguard for the family of a presidential candidate.;/title/tt5966882/;78;2098; The K2;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;N/A;2;N/A;TV Show;1;81033645;My Sassy Girl;N/A;1;Joo Won, Oh Yeon-seo, Lee Jung-shin, Kim Yoon-hye, Sohn Chang-min, Yoon Se-a, Cho Hee-bong, Jung Woong-in, Lee Kyung-hwa;191;South Korea;61;25569;2017;TV-14;1 Season;International TV Shows, Korean TV Shows, Romantic TV Shows;249;A refined young Joseon scholar's life turns upside down after he rescues a drunk princess who later accuses him of taking something precious from her.;/title/tt0293715/;8;43331; My Sassy Girl;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;N/A;2;N/A;TV Show;1;80091783;Can We Get Married?;N/A;1;Sung Jun, So-min Jung, Sung-min Kim, Ae-yeon Jeong, Mi-sook Lee, Eun-sook Sunwoo, Seok-woo Kang, Young-kwang Kim, Han Groo, Jin-soo Kim;233;South Korea;61;25569;2012;TV-14;1 Season;International TV Shows, Korean TV Shows, Romantic TV Shows;249;On the cusp of marriage or divorce, four couples consider the meaning of love, sharing a life, meddling families and the weight of their commitment.;/title/tt3247224/;68;85; Can We Get Married?;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;N/A;2;N/A;TV Show;1;80214405;A Korean Odyssey;N/A;1;Lee Seung-gi, Cha Seung-won, Oh Yeon-seo, Lee Hong-gi, Jang Gwang, Lee Se-young;258;South Korea;61;43588;2017;TV-MA;1 Season;International TV Shows, Korean TV Shows, Romantic TV Shows;249;A self-serving mythical creature's bid for invincibility backfires when he finds himself at the mercy of a woman who can see otherworldly beings.;/title/tt7099334/;81;2249; A Korean Odyssey;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;N/A;2;N/A;TV Show;1;80094386;Cain and Abel;N/A;1;So Ji-sub, Shin Hyun-joon, Chae Jung-an, Han Ji-min, Kim Hae-suk, You-Mi Ha, Yong Jang, Kwon Hae-hyo;287;South Korea;61;43802;2009;TV-14;1 Season;International TV Shows, Korean TV Shows, Romantic TV Shows;249;Gifted doctor Cho-in leads a charmed life while his older brother Seon-woo seethes with jealousy in this series inspired by Biblical characters.;/title/tt3147968/;77;180; Cain and Abel;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;N/A;2;N/A;TV Show;1;80161700;One More Time;N/A;1;L, So-hui Yoon, Gi-du Kim, Chang-hwan Kim, Ji Su, Tae-im Lee, Nam-gil Kang;290;South Korea;61;43011;2016;TV-14;1 Season;International TV Shows, Korean TV Shows, Romantic TV Shows;249;This fantasy drama follows an indie band singer who repeatedly undergoes unwanted time slips and the girlfriend he must save from an unlucky fate.;/title/tt3662066/;52;202; One More Time;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;N/A;2;N/A;TV Show;1;80163277;Magic Phone;N/A;1;Jin-woo Kim, Min-ji Park, In-jun Gwak, Gi-du Kim;321;South Korea;61;43014;2016;TV-14;1 Season;International TV Shows, Korean TV Shows, Romantic TV Shows;249;When an ordinary guy crosses paths 15 years later with his childhood sweetheart, now an actress, a magic cellphone allows him to be her protector.;/title/tt7162434/;39;8; Magic Phone;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;N/A;2;N/A;TV Show;1;80116687;Momo Salon;N/A;1;Lizzy, Jung-min Park, Sang-hee Lee;367;South Korea;61;42742;2014;TV-14;1 Season;International TV Shows, Korean TV Shows, Romantic TV Shows;249;An aspiring hair stylist opens her own salon. It turns into a mail-holding hub for busy neighbors, but she seizes the chance to promote her business.;/title/tt8814520/;57;16; Momo Salon;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;N/A;2;N/A;TV Show;1;80198001;Strong Girl Bong-soon;N/A;1;Park Bo-young, Park Hyung-sik, Ji Soo, Shim Hye-jin, Yu Jae-myeong, Jeon Seok-ho, Im Won-hee, Kim Won-hae;166;South Korea;61;25569;2017;TV-14;1 Season;Crime TV Shows, International TV Shows, Korean TV Shows;250;Born with supernatural strength, Bong-soon fights evil and procures justice while getting tangled in a love triangle with her CEO boss and cop crush.;/title/tt6263222/;82;4486; Strong Girl Bong-soon;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;N/A;2;N/A;TV Show;1;80158817;Tong: Memories;N/A;1;Lee Hak Joo, Ji-an Kim, Jae-yoon Lee, Heo Ji Won, Yang Hak Jin, Choi Yeong Min;299;South Korea;61;42738;2016;TV-14;1 Season;International TV Shows, Korean TV Shows, TV Action & Adventure;251;A tough young man with a short temper and no patience for bullies gains a legendary reputation as the best street fighter in Busan.;/title/tt6289552/;77;34; Tong: Memories;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;N/A;2;N/A;TV Show;1;81099997;Flowering Heart;N/A;1;Choi Da-in, Yang Se-na, Gim Chae-eun, Esther, Um Sang-hyun, Shin Yong-woo;362;South Korea;61;43472;2016;TV-Y7;1 Season;Kids' TV, Korean TV Shows;252;An ordinary student, who forms an advice club with her friends to help others, gains special powers after a mysterious encounter.;/title/tt9899342/;62;14; Flowering Heart;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;N/A;2;N/A;TV Show;1;81179844;At the Dolphin Bay;N/A;1;Angela Chang, Ambrose Hui, Wallace Huo, Jill Hsu, Lin Wei Jun, Josie Leung, Mountain Kao, Liang Hsiu-shen;187;Taiwan;64;25569;2003;TV-14;1 Season;International TV Shows, Romantic TV Shows;253;Encountering each other after a long separation, two childhood friends from orphanage must overcome great odds to fulfill an old promise and find love.;/title/tt8612066/;73;12; At the Dolphin Bay;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;N/A;2;N/A;TV Show;1;81179882;La Robe De Mariee Des Cieux;N/A;1;Cyndi Wang, Leon Jay Williams, Chu Chung-heng, Michael Tao, Ming Dao, Jacky Chu, Ehlo Huang, Terri Kwan;189;Taiwan;64;25569;2004;TV-14;1 Season;International TV Shows, Romantic TV Shows;253;After a chance encounter that ends on bad terms, two clashing strangers soon cross paths again as their fates become inevitably intertwined.;/title/tt6357220/;61;9; La Robe de Mariee des Cieux;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;N/A;2;N/A;TV Show;1;81185502;A Little Thing Called First Love;N/A;1;Lai Kuan-lin, Zhao Jinmai, Wang Runze, Chai Wei, Wang Bowen;93;China;65;25569;2019;TV-G;1 Season;International TV Shows, Romantic TV Shows, Teen TV Shows;254;A shy college student with a knack for drawing develops a crush on a musically gifted classmate and embarks on a journey of self-discovery.;/title/tt11152058/;87;52; A Little Thing Called First Love;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;N/A;2;N/A;TV Show;1;81200229;Put Your Head on My Shoulder;N/A;1;Fair Xing, Lin Yi, Daddi Tang, Yi Sha, Zhou Zixin, Zheng Yingchen, Cai Gang, Liang Aiqi, Rong Rong, He Qiang;197;China;65;43780;2019;TV-PG;1 Season;International TV Shows, Romantic TV Shows, Teen TV Shows;254;On the cusp of graduation, an accounting major searching for her career winds up living with a genius physics student who shakes up her daily routine.;/title/tt10265158/;8;280; Put Your Head on My Shoulder;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;N/A;2;N/A;TV Show;1;70204970;DEATH NOTE;N/A;1;Kappei Yamaguchi, Alessandro Juliani, Mamoru Miyano, Brad Swaile, Ai Satou, Saffron Henderson, Akeno Watanabe, Lisa Ann Beley, Aya Hirano, Shannon Chan-Kent, Haruka Kudo, Kelly Metzger, Hideo Ishikawa, Brian Dobson, Hiroki Takahashi, Sam Vincent, Shido Nakamura, Brian Drummond, Naoya Uchida, Chris Britton;122;Japan;67;25569;2006;TV-14;1 Season;Anime Series, Crime TV Shows, International TV Shows;257;When a Japanese high schooler comes into possession of a mystical notebook, he finds he has the power to kill anybody whose name he enters in it.;/title/tt0877057/;9;200866; Death Note;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;N/A;2;N/A;TV Show;1;80097594;B: The Beginning;N/A;1;Hiroaki Hirata, Yuki Kaji, Asami Seto, Hiroki Touchi, Minoru Inaba, Ami Koshimizu, Toshiyuki Toyonaga, Shintaro Tanaka, Atsushi Goto, Toshiyuki Morikawa, Kaito Ishikawa, Satomi Sato, Yu Kitada, Mitsuki Saiga, Kazuya Nakai, Nozomi Kameda, Makoto Awane;274;Japan;67;43134;2018;TV-MA;1 Season;Anime Series, Crime TV Shows, International TV Shows;257;"Genius investigator Keith Flick rejoins the royal police force just as serial killer B"""" emerges. Mysterious youth Koku may be an ally""";/title/tt7944664/;72;2907; B: The Beginning;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;N/A;2;N/A;TV Show;1;80175822;Blazing Transfer Students;N/A;1;Daiki Shigeoka, Akito Kiriyama, Junta Nakama, Tomohiro Kamiyama, Ryusei Fujii, Takahiro Hamada, Nozomu Kotaki, Umika Kawashima, Takeshi Kaga, Norio Wakamoto;199;Japan;67;43019;2017;TV-MA;1 Season;International TV Shows, TV Action & Adventure, TV Comedies;258;Featuring the boys of Johnny's West, a gang of zany transfer students are recruited for a mysterious mission ordained by their shadowy principal.;/title/tt7931520/;73;73; Blazing Transfer Students;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;N/A;2;N/A;TV Show;1;80213536;Mob Psycho 100;N/A;1;Tatsuomi Hamada, Kazuki Namioka, Yuki Yoda, Ayumu Mochizuki, Atsushi Arai, Akio Otsuka, Moro Morooka;232;Japan;67;25569;2018;TV-MA;1 Season;International TV Shows, TV Action & Adventure, TV Comedies;258;There's an organization gathering espers for a nefarious purpose. Powerful psychic Mob, however, is just trying to be the protagonist of his own life.;/title/tt5897304/;85;8981; Mob Psycho 100;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;N/A;2;N/A;TV Show;1;80159732;Japanese Style Originator;N/A;1;Takeo Chii, Hisako Manda, Takahiro Azuma, Kazuya Masuda;251;Japan;67;42740;2008;TV-G;1 Season;International TV Shows, Stand-Up Comedy & Talk Shows;259;Find out everything there is to know about Japanese tradition, from food to culture to objects and arts, and the people who are continuing it today.;/title/tt6937876/;81;106; Japanese Style Originator;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;N/A;2;N/A;TV Show;1;81086718;Record of Grancrest War;N/A;1;Kentaro Kumagai, Akari Kito, Yuichi Nakamura, Reina Ueda, Satoshi Hino, Yoshitsugu Matsuoka, Natsumi Takamori, Ai Kayano, Takahiro Sakurai, Wataru Hatano, Yuichi Iguchi, Minori Suzuki, Megumi Nakajima, Yuhko Kaida, Chika Anzai, Yumi Uchiyama, Kaede Hondo, Satoshi Mikami, Ayane Sakura, Ari Ozawa, Tatsuhisa Suzuki, Hiro Shimono;365;Japan;67;43472;2018;TV-MA;1 Season;Anime Series;260;Lone mage Siluca wanders the land of Atlatan, disgusted by its greedy nobility. When she meets knight errant Theo, she sees a chance to create peace.;/title/tt7897050/;72;369; Record of Grancrest War;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;N/A;2;N/A;TV Show;1;70205018;Robotech;N/A;1;Jean-Claude Ballard, Gregory Snegoff, Cam Clarke, Melissa Newman, Tony Oliver, Larry Abraham, Robert Axelrod, Robert V. Barron;143;United States, Japan;72;42379;1985;TV-MA;1 Season;Anime Series;260;When a mysterious spaceship crashes in the Pacific, the people of Earth work to master the science of robotechnology and rebuild the giant fortress.;/title/tt0088595/;85;3205; Robotech;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;N/A;2;N/A;TV Show;1;70286533;Helix;N/A;1;Billy Campbell, Hiroyuki Sanada, Kyra Zagorsky, Mark Ghanimé, Meegwun Fairbrother, Jordan Hayes, Neil Napier, Matt Long, Severn Thompson, Jeri Ryan, Catherine Lemieux;198;United States, Canada;76;43384;2015;TV-MA;1 Season;TV Horror, TV Mysteries, TV Sci-Fi & Fantasy;264;While investigating a possible outbreak at an Arctic research facility, scientists discover a new virus that could wipe out every human on the planet.;/title/tt2758950/;68;27689; Helix;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;David Soren;3;N/A;Movie;0;70267728;Turbo;David Soren;120;Ben Schwartz, Bill Hader, Luis Guzmán, Snoop Dogg, Paul Giamatti, Ryan Reynolds, Maya Rudolph, Ken Jeong, Samuel L. Jackson, Michael Peña, Michelle Rodriguez, Richard Jenkins, Kurtwood Smith, Luis Guzman;496;United States;3;43808;2013;PG;96 min;Children & Family Movies, Comedies;0;A speed-obsessed snail who dreams of being the world's greatest race car driver gets his chance when an accident imbues him with high-octane speed.;/title/tt1860353/;64;78149; Turbo;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;Michael D. Black;5;N/A;Movie;0;80141858;LEGO Jurassic World: The Indominus Escape;Michael D. Black;203;A.J. LoCascio, Sendhil Ramamurthy, Fred Tatasciore, Jake Johnson, Lauren Lapkus, Zachary Levi, BD Wong, David Gunning;592;United States;3;42470;2016;TV-Y7;25 min;Children & Family Movies, Comedies;0;The scientists of Jurassic World create a captivating and terrifying new creature that loves hot dogs. But what happens when the hot dogs run out?;/title/tt6101862/;57;659; Lego Jurassic World: The Indominus Escape;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;Robert Vince;6;N/A;Movie;0;80989043;Puppy Star Christmas;Robert Vince;218;Kaitlyn Maher, Mackenzie Sol, Makenzie Moss, David DeLuise, George Newbern, Reggie De Leon, Diedrich Bader, Chloe Coleman, Oakley Bull, Dillon Fontana, vivienne Rutherford, Tyreese Burnett;610;United States;3;25569;2018;PG;91 min;Children & Family Movies, Comedies;0;A new pack of Pup Star pooches stumbles upon a rival team’s plan to ruin Christmas, then ends up at the North Pole to try and save the holiday spirit.;/title/tt8861786/;34;138; Puppy Star Christmas;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;Robert Vince;6;N/A;Movie;0;80092857;Pup Star;Robert Vince;218;Makenzie Moss, Jed Rees, David DeLuise, Carla Jimenez, Tom Everett Scott, Diedrich Bader, George Newbern, Bonnie Somerville, John Ratzenberger;608;Canada;17;25569;2016;G;92 min;Children & Family Movies, Comedies;0;After a singing pup with big dreams of stardom gets dognapped and escapes with a friend's help, her journey home is a fun, music-filled adventure.;/title/tt5449296/;43;353; Pup Star;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;Robert Vince;6;N/A;Movie;0;80189954;Pup Star: Better 2Gether;Robert Vince;218;Kaitlyn Maher, Obba Babatundé, Lombardo Boyar, Molly Burnett, Chris Coppola, Reggie De Leon, David DeLuise, Matty Finochio, Josh Flitter, Benjamin Flores Jr.;609;Canada;17;25569;2017;PG;93 min;Children & Family Movies, Comedies;0;Returning Pup Star champ Tiny has her Yorkie paws full after an evil rival replaces her with street dog Scrappy during the national competition.;/title/tt6357074/;46;142; Pup Star: Better 2Gether;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;Robert Vince;6;N/A;Movie;0;80092781;Monkey Up;Robert Vince;218;Jonathan Mangum, Erin Allin O'Reilly, Kayden Magnuson, Danny Woodburn, Skylar Astin, John Ratzenberger, David Milchard;613;Canada;17;25569;2016;PG;83 min;Children & Family Movies, Comedies;0;A talking monkey famous for his TV commercials dreams of breaking into real movies. But first he stumbles upon a brother and sister who need his help.;/title/tt4820278/;39;308; Monkey Up;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;Robert Vince;6;N/A;Movie;0;80028359;Russell Madness;Robert Vince;218;David Milchard, John Ratzenberger, Will Sasso, Mason Vale Cotton, John Hennigan, Sean Giambrone, Charles Robinson, Mckenna Grace, Kate Reinders, Fred Willard;612;United States;3;42282;2015;PG;93 min;Children & Family Movies, Comedies, Sports Movies;140;A spunky terrier named Russell with serious wrestling chops becomes a sports phenomenon with the help of his coach, a monkey named Hunk.;/title/tt4257950/;42;527; Russell Madness;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;Robert Vince;6;N/A;Movie;0;80189866;Pup Star: World Tour;Robert Vince;218;Jed Ress, Makenzie Moss, Denisse Ojeda, Reggie De Leon, David DeLuise, Kaitlyn Maher, Jorge Diaz, George Newbern, Diedrich Bader, Mackenzie Sol;611;Canada, Japan, United States;134;43225;2018;G;87 min;Children & Family Movies, Comedies, Music & Musicals;270;Talented pooches from around the world compete to be the next Pup Star, but behind-the-scenes schemes threaten to ruin the fun.;/title/tt7322864/;39;114; Pup Star: World Tour;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;Brian Robbins;7;N/A;Movie;0;60028097;Good Burger;Brian Robbins;344;Kenan Thompson, Kel Mitchell, Abe Vigoda, Dan Schneider, Shar Jackson, Jan Schweiterman, Linda Cardellini, Sinbad, Ron Lester, Josh Server, Ginny Schreiber;753;United States;3;43475;1997;PG;96 min;Children & Family Movies, Comedies;0;Two L.A. teens with summer jobs at Good Burger try to save their small restaurant when a corporate giant burger franchise moves in across the street.;/title/tt0119215/;57;24733; Good Burger;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
