2.a.2.2.l.c.c.d.t.cast.32;cast32;2.a.2.2.l.c.c.d.t.cast.31;cast31;2.a.2.2.l.c.c.d.t.cast.30;cast30;2.a.2.2.l.c.c.d.t.cast.29;cast28;2.a.2.2.l.c.c.d.t.cast.28;cast28.1;2.a.2.2.l.c.c.d.t.cast.27;cast27;2.a.2.2.l.c.c.d.t.cast.26;cast26;2.a.2.2.l.c.c.d.t.cast.25;cast25;2.a.2.2.l.c.c.d.t.cast.24;cast24;2.a.2.2.l.c.c.d.t.cast.23;cast23;2.a.2.2.l.c.c.d.t.cast.22;cast22;2.a.2.2.l.c.c.d.t.cast.21;cast21;2.a.2.2.l.c.c.d.t.cast.20;cast20;2.a.2.2.l.c.c.d.t.cast.19;cast19;2.a.2.2.l.c.c.d.t.cast.18;cast18;2.a.2.2.l.c.c.d.t.cast.17;cast17;2.a.2.2.l.c.c.d.t.cast.16;cast16;2.a.2.2.l.c.c.d.t.cast.15;cast15;2.a.2.2.l.c.c.d.t.cast.14;cast14;2.a.2.2.l.c.c.d.t.cast.13;cast13;2.a.2.2.l.c.c.d.t.cast.12;cast12;2.a.2.2.l.c.c.d.t.cast.11;cast11;2.a.2.2.l.c.c.d.t.cast.10;cast10;2.a.2.2.l.c.c.d.t.cast.9;cast9;2.a.2.2.l.c.c.d.t.cast.8;cats8;2.a.2.2.l.c.c.d.t.cast.5;cast5;2.a.2.2.l.c.c.d.t.cast.6;cast6;a.2.2.l.c.c.d.t.cast.4;cast4;2.2.2.l.c.c.d.t.cast.3;2.cast3;2.a.2.l.c.c.d.t.cast.2;2.a.cast2;2.a.2.l.c.c.d.t.cast.1;2.a.2.cast1;l.c.c.d.type;l.c.c.d.id_type;l.c.c.d.t.show_id;l.c.c.d.t.title;l.c.c.d.t.director;l.c.c.id_directors;l.c.c.d.t.cast;l.c.id_cast;l.c.c.d.t.country;l.id_countries;l.c.c.d.t.date_added;l.c.c.d.t.release_year;l.c.c.d.t.rating;l.c.c.d.t.duration;l.c.c.d.t.listed_in;id_listed;l.c.c.d.t.description;l.c.c.d.t.IMDB_titleID;l.c.c.d.t.IMDB_rating;l.c.c.d.t.IMDB_rating_votes;l.c.c.d.t.IMDB_title_name
;11905;;11895;;11884;;11873;;11862;;11851;;11840;;11829;;11815;;11800;;11711;;11693;;11672;;11645;;11657;;11616;;11558;;11470;;11369;;11213;;11001;;10678;;10077;;9324;;8312;;7019;;5732;;4322;;2946;;1551;N/A;136;Movie;0;80183783;Let It Fall: Los Angeles 1982-1992;John Ridley;454;N/A;5;United States;3;42897;2017;TV-MA;144 min;Documentaries;2;This documentary chronicles simmering tension and broken trust between L.A.'s black community and police in the decade before the Rodney King riots.;/title/tt6379314/;77;468; Let It Fall: Los Angeles 1982-1992
;11905;;11895;;11884;;11873;;11862;;11851;;11840;;11829;;11815;;11800;;11711;;11693;;11672;;11645;;11657;;11616;;11558;;11470;;11369;;11213;;11001;;10678;;10077;;9324;;8312;;7019;;5732;;4322;;2946;;1551;N/A;136;Movie;0;80126449;Cuba and the Cameraman;Jon Alpert;488;N/A;5;United States;3;25569;2017;TV-14;114 min;Documentaries;2;Emmy-winning filmmaker Jon Alpert chronicles the fortunes of three Cuban families over the course of four tumultuous decades in the nation's history.;/title/tt7320560/;82;2105; Cuba and the Cameraman
;11905;;11895;;11884;;11873;;11862;;11851;;11840;;11829;;11815;;11800;;11711;;11693;;11672;;11645;;11657;;11616;;11558;;11470;;11369;;11213;;11001;;10678;;10077;;9324;;8312;;7019;;5732;;4322;;2946;;1551;N/A;136;Movie;0;81171862;To Be of Service;Josh Aronson;575;N/A;5;United States;3;43780;2019;TV-MA;88 min;Documentaries;2;Traumatized by combat, newly returned war veterans find solace in service dogs that guide them back to a fulfilling civilian life.;/title/tt10413458/;69;51; To Be of Service
;11905;;11895;;11884;;11873;;11862;;11851;;11840;;11829;;11815;;11800;;11711;;11693;;11672;;11645;;11657;;11616;;11558;;11470;;11369;;11213;;11001;;10678;;10077;;9324;;8312;;7019;;5732;;4322;;2946;;1551;N/A;136;Movie;0;81050375;Fire in Paradise;Drea Cooper, Zackary Canepari;596;N/A;5;United States;3;43476;2019;TV-MA;40 min;Documentaries;2;In this documentary, survivors recall the catastrophic 2018 Camp Fire, which razed the town of Paradise and became California’s deadliest wildfire.;/title/tt11127056/;74;503; Fire in Paradise
;11905;;11895;;11884;;11873;;11862;;11851;;11840;;11829;;11815;;11800;;11711;;11693;;11672;;11645;;11657;;11616;;11558;;11470;;11369;;11213;;11001;;10678;;10077;;9324;;8312;;7019;;5732;;4322;;2946;;1551;N/A;136;Movie;0;80106754;National Bird;Sonia Kennebeck;694;N/A;5;United States;3;42952;2016;TV-MA;92 min;Documentaries;2;Three former military operatives offer disturbing, firsthand accounts of the deadly impact that U.S. drone warfare has had on civilians overseas.;/title/tt5525310/;71;534; National Bird
;11905;;11895;;11884;;11873;;11862;;11851;;11840;;11829;;11815;;11800;;11711;;11693;;11672;;11645;;11657;;11616;;11558;;11470;;11369;;11213;;11001;;10678;;10077;;9324;;8312;;7019;;5732;;4322;;2946;;1551;N/A;136;Movie;0;80108613;LoveTrue;Alma Har'el;696;N/A;5;United States;3;42921;2016;TV-MA;82 min;Documentaries;2;In this blend of documentary and dramatization, circumstances test notions of love held by a young stripper, a single-dad surfer and a teen musician.;/title/tt2638900/;65;254; LoveTrue
;11905;;11895;;11884;;11873;;11862;;11851;;11840;;11829;;11815;;11800;;11711;;11693;;11672;;11645;;11657;;11616;;11558;;11470;;11369;;11213;;11001;;10678;;10077;;9324;;8312;;7019;;5732;;4322;;2946;;1551;N/A;136;Movie;0;80038162;Hot Girls Wanted;Jill Bauer, Ronna Gradus;722;N/A;5;United States;3;25569;2015;NR;83 min;Documentaries;2;"This 2015 Sundance Film Festival breakout documentary from producer Rashida Jones spotlights the amateur"""" porn industry and the women it exploits.""""";/title/tt4382552/;61;14496; Hot Girls Wanted
;11905;;11895;;11884;;11873;;11862;;11851;;11840;;11829;;11815;;11800;;11711;;11693;;11672;;11645;;11657;;11616;;11558;;11470;;11369;;11213;;11001;;10678;;10077;;9324;;8312;;7019;;5732;;4322;;2946;;1551;N/A;136;Movie;0;70242063;After Porn Ends;Bryce Wagoner;725;N/A;5;United States;3;25569;2012;NR;93 min;Documentaries;2;"This documentary explores the careers of some of porn's top stars and examines their adjustment to normal"""" society after leaving adult entertainment.""""";/title/tt1291547/;57;7103; After Porn Ends
;11905;;11895;;11884;;11873;;11862;;11851;;11840;;11829;;11815;;11800;;11711;;11693;;11672;;11645;;11657;;11616;;11558;;11470;;11369;;11213;;11001;;10678;;10077;;9324;;8312;;7019;;5732;;4322;;2946;;1551;N/A;136;Movie;0;80169348;Joshua: Teenager vs. Superpower;Joe Piscatella;729;N/A;5;United States;3;25569;2017;TV-14;79 min;Documentaries;2;Mobilized by teenage activist Joshua Wong, young citizens of Hong Kong take to the streets in a bid to preserve their history of autonomy from China.;/title/tt6333072/;71;103; Joshua: Teenager vs. Superpower
;11905;;11895;;11884;;11873;;11862;;11851;;11840;;11829;;11815;;11800;;11711;;11693;;11672;;11645;;11657;;11616;;11558;;11470;;11369;;11213;;11001;;10678;;10077;;9324;;8312;;7019;;5732;;4322;;2946;;1551;N/A;136;Movie;0;81002195;After Maria;Nadia Hallgren;735;N/A;5;United States;3;25569;2019;TV-PG;38 min;Documentaries;2;Displaced by Hurricane Maria, three Puerto Rican women navigate their families' uncertain futures as their federal housing aid in New York expires.;/title/tt10136680/;43;340; After Maria
;11905;;11895;;11884;;11873;;11862;;11851;;11840;;11829;;11815;;11800;;11711;;11693;;11672;;11645;;11657;;11616;;11558;;11470;;11369;;11213;;11001;;10678;;10077;;9324;;8312;;7019;;5732;;4322;;2946;;1551;N/A;136;Movie;0;81016247;Weed the People;Abby Epstein;776;N/A;5;United States;3;25569;2018;TV-14;94 min;Documentaries;2;Buoyed by hopeful experiences with medical marijuana, physicians and parents of children with cancer call for more research of its healing potential.;/title/tt7968976/;71;196; Weed the People
;11905;;11895;;11884;;11873;;11862;;11851;;11840;;11829;;11815;;11800;;11711;;11693;;11672;;11645;;11657;;11616;;11558;;11470;;11369;;11213;;11001;;10678;;10077;;9324;;8312;;7019;;5732;;4322;;2946;;1551;N/A;136;Movie;0;80058979;For Grace;Mark Helenowski, Kevin Pang;911;N/A;5;United States;3;42403;2015;TV-PG;92 min;Documentaries;2;As chef Curtis Duffy oversees every aspect of opening his own restaurant, Grace, he recalls his turbulent childhood and difficult adult relationships.;/title/tt4125856/;73;730; For Grace
;11905;;11895;;11884;;11873;;11862;;11851;;11840;;11829;;11815;;11800;;11711;;11693;;11672;;11645;;11657;;11616;;11558;;11470;;11369;;11213;;11001;;10678;;10077;;9324;;8312;;7019;;5732;;4322;;2946;;1551;N/A;136;Movie;0;81054383;Social Animals;Jonathan Ignatius Green;912;N/A;5;United States;3;25569;2018;TV-MA;87 min;Documentaries;2;This documentary follows a trio of teens – a daredevil photographer, an aspiring model and a lonely Ohio girl – and Instagram's impact on their lives.;/title/tt5639898/;52;1372; Social Animals
;11905;;11895;;11884;;11873;;11862;;11851;;11840;;11829;;11815;;11800;;11711;;11693;;11672;;11645;;11657;;11616;;11558;;11470;;11369;;11213;;11001;;10678;;10077;;9324;;8312;;7019;;5732;;4322;;2946;;1551;N/A;136;Movie;0;80117831;Take Your Pills;Alison Klayman;924;N/A;5;United States;3;25569;2018;TV-14;88 min;Documentaries;2;In a hypercompetitive world, drugs like Adderall offer students, athletes, coders and others a way to do more – faster and better. But at what cost?;/title/tt7983844/;64;3862; Take Your Pills
;11905;;11895;;11884;;11873;;11862;;11851;;11840;;11829;;11815;;11800;;11711;;11693;;11672;;11645;;11657;;11616;;11558;;11470;;11369;;11213;;11001;;10678;;10077;;9324;;8312;;7019;;5732;;4322;;2946;;1551;N/A;136;Movie;0;80184131;LA 92;Daniel Lindsay, T.J. Martin;1003;N/A;5;United States;3;43103;2017;R;114 min;Documentaries;2;Previously unseen footage is shaped into a fresh and timely retelling of the 1992 Rodney King trial – and the verdict that sparked civil unrest.;/title/tt6794424/;82;2904; LA 92
;11905;;11895;;11884;;11873;;11862;;11851;;11840;;11829;;11815;;11800;;11711;;11693;;11672;;11645;;11657;;11616;;11558;;11470;;11369;;11213;;11001;;10678;;10077;;9324;;8312;;7019;;5732;;4322;;2946;;1551;N/A;136;Movie;0;80134814;Sustainable;Matt Wechsler;1018;N/A;5;United States;3;42738;2016;TV-G;92 min;Documentaries;2;Chef Rick Bayless, farmers and others discuss the history leading to the sustainable food movement and how it could change what we eat in the future.;/title/tt5684868/;73;491; Sustainable
;11905;;11895;;11884;;11873;;11862;;11851;;11840;;11829;;11815;;11800;;11711;;11693;;11672;;11645;;11657;;11616;;11558;;11470;;11369;;11213;;11001;;10678;;10077;;9324;;8312;;7019;;5732;;4322;;2946;;1551;N/A;136;Movie;0;80190144;The House on Coco Road;Damani Baker;1043;N/A;5;United States;3;25569;2016;TV-14;79 min;Documentaries;2;This film chronicles the journey of Fannie Haughton, an Oakland activist who fled to Grenada with her family just prior to the U.S. invasion in 1983.;/title/tt6338126/;74;29; The House on Coco Road
;11905;;11895;;11884;;11873;;11862;;11851;;11840;;11829;;11815;;11800;;11711;;11693;;11672;;11645;;11657;;11616;;11558;;11470;;11369;;11213;;11001;;10678;;10077;;9324;;8312;;7019;;5732;;4322;;2946;;1551;N/A;136;Movie;0;80173267;Burlesque: Heart of the Glitter Tribe;Jon Manning;1139;N/A;5;United States;3;42741;2017;TV-MA;76 min;Documentaries;2;This revealing documentary probes the onstage personas of Portland, Oregon, burlesque performers who practice wildly different art forms.;/title/tt5143770/;59;141; Burlesque: Heart of the Glitter Tribe
;11905;;11895;;11884;;11873;;11862;;11851;;11840;;11829;;11815;;11800;;11711;;11693;;11672;;11645;;11657;;11616;;11558;;11470;;11369;;11213;;11001;;10678;;10077;;9324;;8312;;7019;;5732;;4322;;2946;;1551;N/A;136;Movie;0;80117542;The Great Hack;Karim Amer, Jehane Noujaim;1184;N/A;5;United States;3;25569;2019;TV-MA;114 min;Documentaries;2;Explore how a data company named Cambridge Analytica came to symbolize the dark side of social media in the wake of the 2016 U.S. presidential election.;/title/tt9358204/;7;14734; The Great Hack
;11905;;11895;;11884;;11873;;11862;;11851;;11840;;11829;;11815;;11800;;11711;;11693;;11672;;11645;;11657;;11616;;11558;;11470;;11369;;11213;;11001;;10678;;10077;;9324;;8312;;7019;;5732;;4322;;2946;;1551;N/A;136;Movie;0;80168188;Chasing Coral;Jeff Orlowski;1235;N/A;5;United States;3;25569;2017;TV-PG;89 min;Documentaries;2;Divers, scientists and photographers around the world mount an epic underwater campaign to document the disappearance of coral reefs.;/title/tt6333054/;81;3489; Chasing Coral
;11905;;11895;;11884;;11873;;11862;;11851;;11840;;11829;;11815;;11800;;11711;;11693;;11672;;11645;;11657;;11616;;11558;;11470;;11369;;11213;;11001;;10678;;10077;;9324;;8312;;7019;;5732;;4322;;2946;;1551;N/A;136;Movie;0;80128692;Tree Man;Jon Reiner, Brad Rothschild;683;N/A;5;Canada;17;42380;2015;TV-PG;82 min;Documentaries;2;Entrepreneurs from Vermont and Quebec sell Christmas trees on the streets of New York, becoming a cherished part of neighborhood holiday traditions.;/title/tt3246684/;66;76; Tree Man
;11905;;11895;;11884;;11873;;11862;;11851;;11840;;11829;;11815;;11800;;11711;;11693;;11672;;11645;;11657;;11616;;11558;;11470;;11369;;11213;;11001;;10678;;10077;;9324;;8312;;7019;;5732;;4322;;2946;;1551;N/A;136;Movie;0;80046727;Rolling Papers;Mitch Dickman;9;N/A;5;United States, Uruguay;19;42956;2015;TV-MA;79 min;Documentaries;2;As the newspaper industry takes a hit, The Denver Post breaks new ground with a section dedicated to cannabis culture.;/title/tt3621360/;62;429; Rolling Papers
;11905;;11895;;11884;;11873;;11862;;11851;;11840;;11829;;11815;;11800;;11711;;11693;;11672;;11645;;11657;;11616;;11558;;11470;;11369;;11213;;11001;;10678;;10077;;9324;;8312;;7019;;5732;;4322;;2946;;1551;N/A;136;Movie;0;80081155;Amanda Knox;Rod Blackhurst, Brian McGinn;33;N/A;5;Denmark, United States;20;25569;2016;TV-MA;92 min;Documentaries;2;She was twice convicted and acquitted of murder. Amanda Knox and the people closest to her case speak out in this illuminating documentary.;/title/tt5952332/;69;18546; Amanda Knox
;11905;;11895;;11884;;11873;;11862;;11851;;11840;;11829;;11815;;11800;;11711;;11693;;11672;;11645;;11657;;11616;;11558;;11470;;11369;;11213;;11001;;10678;;10077;;9324;;8312;;7019;;5732;;4322;;2946;;1551;N/A;136;Movie;0;80126507;Bobby Sands: 66 Days;Brendan Byrne;44;N/A;5;Ireland, United Kingdom;21;25569;2016;TV-14;106 min;Documentaries;2;In 1981, an imprisoned Irish Republican Army soldier went on a hunger strike that galvanized his movement and made him a controversial global icon.;/title/tt5931144/;72;499; Bobby Sands: 66 Days
;11905;;11895;;11884;;11873;;11862;;11851;;11840;;11829;;11815;;11800;;11711;;11693;;11672;;11645;;11657;;11616;;11558;;11470;;11369;;11213;;11001;;10678;;10077;;9324;;8312;;7019;;5732;;4322;;2946;;1551;N/A;136;Movie;0;80168230;Strong Island;Yance Ford;108;N/A;5;United States, Denmark;24;25569;2017;TV-MA;108 min;Documentaries;2;The forces of family, grief and racial injustice converge in this powerful documentary exploring the murder of filmmaker Yance Ford's brother.;/title/tt5873150/;64;3092; Strong Island
;11905;;11895;;11884;;11873;;11862;;11851;;11840;;11829;;11815;;11800;;11711;;11693;;11672;;11645;;11657;;11616;;11558;;11470;;11369;;11213;;11001;;10678;;10077;;9324;;8312;;7019;;5732;;4322;;2946;;1551;N/A;136;Movie;0;80061314;Incorruptible;Elizabeth Chai Vasarhelyi;161;N/A;5;United States, Senegal;25;42744;2015;TV-MA;90 min;Documentaries;2;In the streets of Senegal, a youth movement rises up against a regime bent on retaining power in this chronicle of the nation's stormy 2012 elections.;/title/tt3246600/;59;52; Incorruptible
;11905;;11895;;11884;;11873;;11862;;11851;;11840;;11829;;11815;;11800;;11711;;11693;;11672;;11645;;11657;;11616;;11558;;11470;;11369;;11213;;11001;;10678;;10077;;9324;;8312;;7019;;5732;;4322;;2946;;1551;N/A;136;Movie;0;80241061;Shirkers;Sandi Tan;233;N/A;5;United States, United Kingdom;28;25569;2018;TV-14;97 min;Documentaries;2;In 1992, Sandi Tan and her friends shot a quirky film on the streets of Singapore. Then the footage disappeared, sending her on a hunt for answers.;/title/tt7472352/;74;3488; Shirkers
;11905;;11895;;11884;;11873;;11862;;11851;;11840;;11829;;11815;;11800;;11711;;11693;;11672;;11645;;11657;;11616;;11558;;11470;;11369;;11213;;11001;;10678;;10077;;9324;;8312;;7019;;5732;;4322;;2946;;1551;N/A;136;Movie;0;81078456;It Takes a Lunatic;Billy Lyons;239;N/A;5;United States, United Kingdom, Germany;29;25569;2019;TV-MA;127 min;Documentaries;2;The extraordinary life of beloved acting teacher and theatre producer Wynn Handman is recalled in this portrait of a provocative, innovative artist.;/title/tt11052346/;65;91; It Takes a Lunatic
;11905;;11895;;11884;;11873;;11862;;11851;;11840;;11829;;11815;;11800;;11711;;11693;;11672;;11645;;11657;;11616;;11558;;11470;;11369;;11213;;11001;;10678;;10077;;9324;;8312;;7019;;5732;;4322;;2946;;1551;N/A;136;Movie;0;80211540;Why Knot;Dhruv Dhawan;320;N/A;5;Canada, India, Thailand, United States, United Arab Emirates;30;25569;2016;TV-MA;84 min;Documentaries;2;Pressured by his traditional family to marry, a filmmaker explores the idea of monogamy and the possibility of lifelong union without sexual fidelity.;/title/tt3483174/;52;56; Why Knot
;11905;;11895;;11884;;11873;;11862;;11851;;11840;;11829;;11815;;11800;;11711;;11693;;11672;;11645;;11657;;11616;;11558;;11470;;11369;;11213;;11001;;10678;;10077;;9324;;8312;;7019;;5732;;4322;;2946;;1551;N/A;136;Movie;0;80117533;The Ivory Game;Kief Davidson, Richard Ladkani;461;N/A;5;Austria;33;42471;2016;TV-14;112 min;Documentaries;2;Filmmakers infiltrate the corrupt global network of ivory trafficking, exposing poachers and dealers as African elephants edge closer to extinction.;/title/tt5952266/;79;2539; The Ivory Game
;11905;;11895;;11884;;11873;;11862;;11851;;11840;;11829;;11815;;11800;;11711;;11693;;11672;;11645;;11657;;11616;;11558;;11470;;11369;;11213;;11001;;10678;;10077;;9324;;8312;;7019;;5732;;4322;;2946;;1551;N/A;136;Movie;0;80135296;Naledi: A Baby Elephant's Tale;Ben Bowie, Geoff Luck;922;N/A;5;United States, Botswana;42;25569;2016;TV-PG;91 min;Documentaries;2;Scientists and animal keepers fight to save an orphaned baby elephant at a rescue camp in Botswana while struggling to defend its entire species.;/title/tt5709762/;76;247; Naledi: A Baby Elephant's Tale
;11905;;11895;;11884;;11873;;11862;;11851;;11840;;11829;;11815;;11800;;11711;;11693;;11672;;11645;;11657;;11616;;11558;;11470;;11369;;11213;;11001;;10678;;10077;;9324;;8312;;7019;;5732;;4322;;2946;;1551;N/A;136;Movie;0;80168227;Nobody Speak: Trials of the Free Press;Brian Knappenberger;1069;N/A;5;Netherlands, United States;45;25569;2017;TV-14;96 min;Documentaries;2;Hulk Hogan's court case against Gawker Media sheds light on wealthy, powerful figures who challenge freedom of the press in order to silence critics.;/title/tt6333064/;65;3267; Nobody Speak: Trials of the Free Press
;11905;;11895;;11884;;11873;;11862;;11851;;11840;;11829;;11815;;11800;;11711;;11693;;11672;;11645;;11657;;11616;;11558;;11470;;11369;;11213;;11001;;10678;;10077;;9324;;8312;;7019;;5732;;4322;;2946;;1551;N/A;136;Movie;0;81105525;Memory Games;Janet Tobias, Claus Wehlisch;1088;N/A;5;Germany, United States, Sweden;46;25569;2018;TV-14;86 min;Documentaries;2;Glimpse into the brain's vast potential for memorization through the eyes of four competitive memory athletes as they share techniques and insights.;/title/tt9235070/;67;208; Memory Games
;11905;;11895;;11884;;11873;;11862;;11851;;11840;;11829;;11815;;11800;;11711;;11693;;11672;;11645;;11657;;11616;;11558;;11470;;11369;;11213;;11001;;10678;;10077;;9324;;8312;;7019;;5732;;4322;;2946;;1551;N/A;136;Movie;0;81034980;Life Overtakes Me;John Haptas, Kristine Samuelson;1100;N/A;5;Sweden, United States;47;25569;2019;TV-PG;40 min;Documentaries;2;In the grip of trauma, hundreds of refugee children in Sweden withdraw from life's uncertainties into a coma-like illness called Resignation Syndrome.;/title/tt9204606/;65;695; Life Overtakes Me
;11905;;11895;;11884;;11873;;11862;;11851;;11840;;11829;;11815;;11800;;11711;;11693;;11672;;11645;;11657;;11616;;11558;;11470;;11369;;11213;;11001;;10678;;10077;;9324;;8312;;7019;;5732;;4322;;2946;;1551;N/A;136;Movie;0;80170862;The Bleeding Edge;Kirby Dick;1170;N/A;5;Australia, United States;51;25569;2018;TV-14;101 min;Documentaries;2;This eye-opening look at the fast-growing medical device industry reveals how the rush to innovate can lead to devastating consequences for patients.;/title/tt8106576/;77;1858; The Bleeding Edge
;11905;;11895;;11884;;11873;;11862;;11851;;11840;;11829;;11815;;11800;;11711;;11693;;11672;;11645;;11657;;11616;;11558;;11470;;11369;;11213;;11001;;10678;;10077;;9324;;8312;;7019;;5732;;4322;;2946;;1551;N/A;136;Movie;0;81006594;Waterschool;Tiffanie Hsu;1182;N/A;5;United States, Brazil, India, Uganda, China;52;25569;2018;PG;68 min;Documentaries;2;Six young women, who each live near one of Earth's major rivers, share how the Waterschool environmental education program has impacted their lives.;/title/tt7974234/;61;52; Waterschool
;11905;;11895;;11884;;11873;;11862;;11851;;11840;;11829;;11815;;11800;;11711;;11693;;11672;;11645;;11657;;11616;;11558;;11470;;11369;;11213;;11001;;10678;;10077;;9324;;8312;;7019;;5732;;4322;;2946;;1551;N/A;136;Movie;0;80998908;Stray Bullet;Jean-Cosme Delaloye;1221;N/A;5;Switzerland, United States;54;25569;2018;TV-14;71 min;Documentaries;2;In 2014,12-year-old Genesis Rincon was fatally shot while riding her scooter. Those linked to the tragedy reflect on justice and the cycle of violence.;/title/tt6737518/;6;41; Stray Bullet
;11905;;11895;;11884;;11873;;11862;;11851;;11840;;11829;;11815;;11800;;11711;;11693;;11672;;11645;;11657;;11616;;11558;;11470;;11369;;11213;;11001;;10678;;10077;;9324;;8312;;7019;;5732;;4322;;2946;;1551;N/A;136;Movie;0;80231601;The Darkest Dawn;N/A;1;N/A;5;United Kingdom;1;25569;2016;TV-MA;75 min;Action & Adventure, International Movies, Sci-Fi & Fantasy;3;An aspiring filmmaker records the chaos of an alien invasion while struggling to stay alive with her sister and a bickering band of survivors.;/title/tt6017594/;4;1495; The Darkest Dawn
;11905;;11895;;11884;;11873;;11862;;11851;;11840;;11829;;11815;;11800;;11711;;11693;;11672;;11645;;11657;;11616;;11558;;11470;;11369;;11213;;11001;;10678;;10077;;9324;;8312;;7019;;5732;;4322;;2946;;1551;N/A;136;TV Show;1;80181555;The Royal House of Windsor;N/A;1;N/A;5;United Kingdom;1;25569;2017;TV-14;1 Season;British TV Shows, Docuseries, International TV Shows;4;Drawing on newly available info, this show traces how the British royal family has survived the last 100 years of power struggles, politics and more.;/title/tt6596634/;75;718; The Royal House of Windsor
